Biračko mjesto:,municipality_ID,party,values
156A007,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,7
156A007,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A007,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,71
156A007,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
156A007,156,STRANKA KOKUZA - SKOK,9
156A008,156,BPS - SEFER HALILOVIĆ,0
156A008,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A008,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,9
156A008,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,275
156A008,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A008,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
156A008,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A008,156,NARODNA STRANKA RADOM ZA BOLJITAK,19
156A008,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
156A008,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
156A008,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A008,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A008,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A008,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
156A008,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
156A008,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,147
156A008,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A008,156,STRANKA KOKUZA - SKOK,4
156A009,156,BPS - SEFER HALILOVIĆ,1
156A009,156,STRANKA ZA BOSNU I HERCEGOVINU,2
156A009,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,12
156A009,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,153
156A009,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A009,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A009,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A009,156,NARODNA STRANKA RADOM ZA BOLJITAK,20
156A009,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
156A009,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A009,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A009,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
156A009,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A009,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A009,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A009,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,79
156A009,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A009,156,STRANKA KOKUZA - SKOK,6
156A010,156,BPS - SEFER HALILOVIĆ,2
156A010,156,STRANKA ZA BOSNU I HERCEGOVINU,4
156A010,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,90
156A010,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,143
156A010,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A010,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
156A010,156,SDA - STRANKA DEMOKRATSKE AKCIJE,1
156A010,156,NARODNA STRANKA RADOM ZA BOLJITAK,13
156A010,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,8
156A010,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
156A010,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A010,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A010,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A010,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
156A010,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,10
156A010,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,81
156A010,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A010,156,STRANKA KOKUZA - SKOK,7
156A011,156,BPS - SEFER HALILOVIĆ,0
156A011,156,STRANKA ZA BOSNU I HERCEGOVINU,4
156A011,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,43
156A011,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,221
156A011,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A011,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
156A011,156,SDA - STRANKA DEMOKRATSKE AKCIJE,4
156A011,156,NARODNA STRANKA RADOM ZA BOLJITAK,38
156A011,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,8
156A011,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,7
156A011,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A011,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A011,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A011,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,11
156A011,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,6
156A011,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,112
156A011,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
156A011,156,STRANKA KOKUZA - SKOK,1
156A012,156,BPS - SEFER HALILOVIĆ,2
156A012,156,STRANKA ZA BOSNU I HERCEGOVINU,6
156A012,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,85
156A012,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,175
156A012,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A012,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A012,156,SDA - STRANKA DEMOKRATSKE AKCIJE,16
156A012,156,NARODNA STRANKA RADOM ZA BOLJITAK,30
156A012,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
156A012,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
156A012,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A012,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A012,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A012,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,9
156A012,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,7
156A012,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,86
156A012,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A012,156,STRANKA KOKUZA - SKOK,4
156A013,156,BPS - SEFER HALILOVIĆ,1
156A013,156,STRANKA ZA BOSNU I HERCEGOVINU,2
156A013,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,63
156A013,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,153
156A013,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A013,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A013,156,SDA - STRANKA DEMOKRATSKE AKCIJE,7
156A013,156,NARODNA STRANKA RADOM ZA BOLJITAK,17
156A013,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,15
156A013,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
156A013,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A013,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A013,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A013,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,6
156A013,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5
156A013,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,87
156A013,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
156A013,156,STRANKA KOKUZA - SKOK,4
156A014,156,BPS - SEFER HALILOVIĆ,4
156A014,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A014,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,40
156A014,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,159
156A014,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A014,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A014,156,SDA - STRANKA DEMOKRATSKE AKCIJE,5
156A014,156,NARODNA STRANKA RADOM ZA BOLJITAK,24
156A014,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
156A014,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,8
156A014,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A014,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A014,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A014,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,12
156A014,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
156A014,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,63
156A014,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,3
156A014,156,STRANKA KOKUZA - SKOK,6
156A015A,156,BPS - SEFER HALILOVIĆ,2
156A015A,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A015A,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,28
156A015A,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,125
156A015A,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A015A,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A015A,156,SDA - STRANKA DEMOKRATSKE AKCIJE,1
156A015A,156,NARODNA STRANKA RADOM ZA BOLJITAK,26
156A015A,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
156A015A,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
156A015A,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A015A,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A015A,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A015A,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3
156A015A,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
156A015A,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,35
156A015A,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A015A,156,STRANKA KOKUZA - SKOK,3
156A015B,156,BPS - SEFER HALILOVIĆ,0
156A015B,156,STRANKA ZA BOSNU I HERCEGOVINU,3
156A015B,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,30
156A015B,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,134
156A015B,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A015B,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A015B,156,SDA - STRANKA DEMOKRATSKE AKCIJE,3
156A015B,156,NARODNA STRANKA RADOM ZA BOLJITAK,20
156A015B,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
156A015B,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
156A015B,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A015B,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A015B,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
156A015B,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
156A015B,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
156A015B,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,42
156A015B,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A015B,156,STRANKA KOKUZA - SKOK,1
156A016,156,BPS - SEFER HALILOVIĆ,1
156A016,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A016,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,13
156A016,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,323
156A016,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A016,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A016,156,SDA - STRANKA DEMOKRATSKE AKCIJE,9
156A016,156,NARODNA STRANKA RADOM ZA BOLJITAK,13
156A016,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
156A016,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,4
156A016,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
156A016,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A016,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A016,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
156A016,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A016,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,147
156A016,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
156A016,156,STRANKA KOKUZA - SKOK,4
156A017,156,BPS - SEFER HALILOVIĆ,0
156A017,156,STRANKA ZA BOSNU I HERCEGOVINU,0
156A017,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0
156A017,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,25
156A017,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A017,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A017,156,SDA - STRANKA DEMOKRATSKE AKCIJE,0
156A017,156,NARODNA STRANKA RADOM ZA BOLJITAK,0
156A017,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
156A017,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
156A017,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A017,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A017,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A017,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
156A017,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A017,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,11
156A017,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A017,156,STRANKA KOKUZA - SKOK,0
156A018,156,BPS - SEFER HALILOVIĆ,1
156A018,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A018,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,37
156A018,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,163
156A018,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A018,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
156A018,156,SDA - STRANKA DEMOKRATSKE AKCIJE,10
156A018,156,NARODNA STRANKA RADOM ZA BOLJITAK,20
156A018,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
156A018,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
156A018,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A018,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A018,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A018,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,11
156A018,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A018,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,67
156A018,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
156A018,156,STRANKA KOKUZA - SKOK,7
156A019,156,BPS - SEFER HALILOVIĆ,0
156A019,156,STRANKA ZA BOSNU I HERCEGOVINU,5
156A019,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,25
156A019,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,154
156A019,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A019,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A019,156,SDA - STRANKA DEMOKRATSKE AKCIJE,1
156A019,156,NARODNA STRANKA RADOM ZA BOLJITAK,33
156A019,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
156A019,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
156A019,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A019,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A019,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A019,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
156A019,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
156A019,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,88
156A019,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A019,156,STRANKA KOKUZA - SKOK,1
156A020A,156,BPS - SEFER HALILOVIĆ,3
156A020A,156,STRANKA ZA BOSNU I HERCEGOVINU,4
156A020A,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,12
156A020A,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,111
156A020A,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A020A,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
156A020A,156,SDA - STRANKA DEMOKRATSKE AKCIJE,36
156A020A,156,NARODNA STRANKA RADOM ZA BOLJITAK,6
156A020A,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
156A020A,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,15
156A020A,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A020A,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A020A,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A020A,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,19
156A020A,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
156A020A,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,34
156A020A,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A020A,156,STRANKA KOKUZA - SKOK,1
156A020B,156,BPS - SEFER HALILOVIĆ,2
156A020B,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A020B,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,26
156A020B,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,130
156A020B,156,DEMOKRATSKA STRANKA INVALIDA BIH,1
156A020B,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
156A020B,156,SDA - STRANKA DEMOKRATSKE AKCIJE,28
156A020B,156,NARODNA STRANKA RADOM ZA BOLJITAK,8
156A020B,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
156A020B,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,15
156A020B,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A020B,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
156A020B,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A020B,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,14
156A020B,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
156A020B,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,38
156A020B,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A020B,156,STRANKA KOKUZA - SKOK,1
156A021,156,BPS - SEFER HALILOVIĆ,4
156A021,156,STRANKA ZA BOSNU I HERCEGOVINU,7
156A021,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,75
156A021,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,125
156A021,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A021,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A021,156,SDA - STRANKA DEMOKRATSKE AKCIJE,14
156A021,156,NARODNA STRANKA RADOM ZA BOLJITAK,18
156A021,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
156A021,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,6
156A021,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A021,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A021,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A021,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,18
156A021,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,6
156A021,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,59
156A021,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,3
156A021,156,STRANKA KOKUZA - SKOK,4
156A022,156,BPS - SEFER HALILOVIĆ,0
156A022,156,STRANKA ZA BOSNU I HERCEGOVINU,4
156A022,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,32
156A022,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,88
156A022,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A022,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
156A022,156,SDA - STRANKA DEMOKRATSKE AKCIJE,3
156A022,156,NARODNA STRANKA RADOM ZA BOLJITAK,18
156A022,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
156A022,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,3
156A022,156,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
156A022,156,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
156A022,156,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
156A022,156,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3
156A022,156,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
156A022,156,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,41
156A022,156,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
156A022,156,STRANKA KOKUZA - SKOK,1
156A023,156,BPS - SEFER HALILOVIĆ,0
156A023,156,STRANKA ZA BOSNU I HERCEGOVINU,1
156A023,156,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,18
156A023,156,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,109
156A023,156,DEMOKRATSKA STRANKA INVALIDA BIH,0
156A023,156,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
156A023,156,SDA - STRANKA DEMOKRATSKE AKCIJE,2
156A023,156,NARODNA STRANKA RADOM ZA BOLJITAK,16
156A023,156,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,7
156A023,156,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,2
