Election,Election Unit,Type,Party,Votes
parliament_fbih,408,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,38
parliament_fbih,408,ODUSTVO,STRANKA KOKUZA - SKOK,6
parliament_fbih,408,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,4
parliament_fbih,408,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,108
parliament_fbih,408,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
parliament_fbih,408,ODUSTVO,HSS - NHI,3
parliament_fbih,408,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,18
parliament_fbih,408,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,24
parliament_fbih,408,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
parliament_fbih,408,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
parliament_fbih,408,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,408,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_fbih,408,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,2
parliament_fbih,408,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,6
parliament_fbih,408,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,408,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_fbih,408,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,2
parliament_fbih,408,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,408,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,408,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
parliament_fbih,408,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_fbih,408,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_fbih,408,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,13
parliament_fbih,408,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,408,POTVRÐENI,HSS - NHI,1
parliament_fbih,408,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,18
parliament_fbih,408,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_fbih,408,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,408,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
parliament_fbih,408,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,407,POŠTOM,BPS - SEFER HALILOVIĆ,69
parliament_fbih,407,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,359
parliament_fbih,407,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,248
parliament_fbih,407,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,5
parliament_fbih,407,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,13
parliament_fbih,407,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,132
parliament_fbih,407,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,16
parliament_fbih,407,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,20
parliament_fbih,407,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,11
parliament_fbih,407,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,244
parliament_fbih,407,POŠTOM,STRANKA KOKUZA - SKOK,14
parliament_fbih,407,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,42
parliament_fbih,407,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,5
parliament_fbih,407,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,4
parliament_fbih,407,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,6
parliament_fbih,407,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,407,POŠTOM,HSS - NHI,0
parliament_fbih,407,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,99
parliament_fbih,407,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
parliament_fbih,407,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,4
parliament_fbih,407,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,407,POŠTOM,PARTIJA PRAVOG PUTA,7
parliament_fbih,407,ODUSTVO,BPS - SEFER HALILOVIĆ,36
parliament_fbih,407,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,207
parliament_fbih,407,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,199
parliament_fbih,407,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,7
parliament_fbih,407,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,30
parliament_fbih,407,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,198
parliament_fbih,407,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,32
parliament_fbih,407,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,14
parliament_fbih,407,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
parliament_fbih,407,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,113
parliament_fbih,407,ODUSTVO,STRANKA KOKUZA - SKOK,6
parliament_fbih,407,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,15
parliament_fbih,407,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,5
parliament_fbih,407,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
parliament_fbih,407,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,10
parliament_fbih,407,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,407,ODUSTVO,HSS - NHI,0
parliament_fbih,407,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,21
parliament_fbih,407,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,39
parliament_fbih,407,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
parliament_fbih,407,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
parliament_fbih,407,ODUSTVO,PARTIJA PRAVOG PUTA,2
parliament_fbih,407,POTVRÐENI,BPS - SEFER HALILOVIĆ,8
parliament_fbih,407,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,9
parliament_fbih,407,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,15
parliament_fbih,407,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,407,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
parliament_fbih,407,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,6
parliament_fbih,407,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,10
parliament_fbih,407,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,407,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
parliament_fbih,407,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,16
parliament_fbih,407,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_fbih,407,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
parliament_fbih,407,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,407,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,407,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
parliament_fbih,407,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,407,POTVRÐENI,HSS - NHI,0
parliament_fbih,407,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,9
parliament_fbih,407,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,407,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,407,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,407,POTVRÐENI,PARTIJA PRAVOG PUTA,0
parliament_fbih,406,POŠTOM,BPS - SEFER HALILOVIĆ,0
parliament_fbih,406,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,28
parliament_fbih,406,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,26
parliament_fbih,406,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,406,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_fbih,406,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,24
parliament_fbih,406,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,4
parliament_fbih,406,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,29
parliament_fbih,406,POŠTOM,STRANKA KOKUZA - SKOK,1
parliament_fbih,406,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
parliament_fbih,406,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,406,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,406,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,68
parliament_fbih,406,POŠTOM,HSS - NHI,3
parliament_fbih,406,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,10
parliament_fbih,406,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_fbih,406,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,406,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,406,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,406,POŠTOM,PARTIJA PRAVOG PUTA,1
parliament_fbih,406,ODUSTVO,BPS - SEFER HALILOVIĆ,9
parliament_fbih,406,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,31
parliament_fbih,406,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,69
parliament_fbih,406,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,1
parliament_fbih,406,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_fbih,406,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,45
parliament_fbih,406,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
parliament_fbih,406,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,26
parliament_fbih,406,ODUSTVO,STRANKA KOKUZA - SKOK,2
parliament_fbih,406,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5
parliament_fbih,406,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,406,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
parliament_fbih,406,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,28
parliament_fbih,406,ODUSTVO,HSS - NHI,5
parliament_fbih,406,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,3
parliament_fbih,406,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,12
parliament_fbih,406,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,13
parliament_fbih,406,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
parliament_fbih,406,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
parliament_fbih,406,ODUSTVO,PARTIJA PRAVOG PUTA,0
parliament_fbih,406,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_fbih,406,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,1
parliament_fbih,406,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2
parliament_fbih,406,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,406,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_fbih,406,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,4
parliament_fbih,406,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,406,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3
parliament_fbih,406,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_fbih,406,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_fbih,406,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,406,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,406,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
parliament_fbih,406,POTVRÐENI,HSS - NHI,0
parliament_fbih,406,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_fbih,406,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,1
parliament_fbih,406,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,406,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_fbih,406,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,406,POTVRÐENI,PARTIJA PRAVOG PUTA,0
parliament_fbih,405,POŠTOM,BPS - SEFER HALILOVIĆ,12
parliament_fbih,405,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,97
parliament_fbih,405,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,80
parliament_fbih,405,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,1
parliament_fbih,405,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,6
parliament_fbih,405,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,90
parliament_fbih,405,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
parliament_fbih,405,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,6
parliament_fbih,405,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,59
parliament_fbih,405,POŠTOM,STRANKA KOKUZA - SKOK,2
parliament_fbih,405,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,14
parliament_fbih,405,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,3
parliament_fbih,405,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
parliament_fbih,405,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,31
parliament_fbih,405,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,405,POŠTOM,HSS - NHI,8
parliament_fbih,405,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,15
parliament_fbih,405,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_fbih,405,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,10
parliament_fbih,405,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POŠTOM,PARTIJA PRAVOG PUTA,2
parliament_fbih,405,ODUSTVO,BPS - SEFER HALILOVIĆ,4
parliament_fbih,405,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,26
parliament_fbih,405,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,80
parliament_fbih,405,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,4
parliament_fbih,405,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_fbih,405,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,62
parliament_fbih,405,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,59
parliament_fbih,405,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,405,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,405,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,20
parliament_fbih,405,ODUSTVO,STRANKA KOKUZA - SKOK,3
parliament_fbih,405,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
parliament_fbih,405,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_fbih,405,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,405,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,18
parliament_fbih,405,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
parliament_fbih,405,ODUSTVO,HSS - NHI,0
parliament_fbih,405,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,7
parliament_fbih,405,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,7
parliament_fbih,405,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,10
parliament_fbih,405,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
parliament_fbih,405,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,405,ODUSTVO,PARTIJA PRAVOG PUTA,1
parliament_fbih,405,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_fbih,405,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,1
parliament_fbih,405,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1
parliament_fbih,405,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,405,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_fbih,405,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,2
parliament_fbih,405,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
parliament_fbih,405,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_fbih,405,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
parliament_fbih,405,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_fbih,405,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_fbih,405,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,405,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_fbih,405,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_fbih,405,POTVRÐENI,HSS - NHI,0
parliament_fbih,405,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_fbih,405,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_fbih,405,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,1
parliament_fbih,405,POTVRÐENI,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
parliament_fbih,405,POTVRÐENI,PARTIJA PRAVOG PUTA,0
parliament_fbih,404,POŠTOM,BPS - SEFER HALILOVIĆ,21
parliament_fbih,404,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,124
parliament_fbih,404,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,76
parliament_fbih,404,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_fbih,404,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
parliament_fbih,404,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,114
parliament_fbih,404,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
parliament_fbih,404,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,7
parliament_fbih,404,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,13
parliament_fbih,404,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,70
parliament_fbih,404,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,12
parliament_fbih,404,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
parliament_fbih,404,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
parliament_fbih,404,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,17
parliament_fbih,404,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_fbih,404,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_fbih,404,POŠTOM,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,21
parliament_fbih,404,POŠTOM,PARTIJA PRAVOG PUTA,4
parliament_fbih,404,ODUSTVO,BPS - SEFER HALILOVIĆ,22
parliament_fbih,404,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,82
parliament_fbih,404,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,73
parliament_fbih,404,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,3
parliament_fbih,404,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_fbih,404,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,147
parliament_fbih,404,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,15
parliament_fbih,404,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,8
parliament_fbih,404,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,17
parliament_fbih,404,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,26
parliament_fbih,404,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5
parliament_fbih,404,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_fbih,404,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
parliament_fbih,404,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
parliament_fbih,404,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,6
parliament_fbih,404,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,6
parliament_fbih,404,ODUSTVO,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
parliament_fbih,404,ODUSTVO,PARTIJA PRAVOG PUTA,1
parliament_fbih,404,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
